Number Of Executions, Total Milliseconds,  Milliseconds per execution, Type
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,TestNG (embedded)).as(default)"
     1,    129,   129.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, RecepcionPK_java.html)"
     1,      1,     1.00, Query.gremlin()org.jboss.windup.rules.apps.java.condition.JavaClass$2@1f66321a.as(iqi.f8c0186c-7ce1-46b4-8b68-10d8633df0f3)
     1,   1503,  1503.00, "FreeMarkerIterationOperation.render(/reports/templates/techReport-punchCard.ftl, techReport_punch.html)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,WS Metadata).as(default)"
     1,     73,    73.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, CatalogoDenominacionesDivisaBOImplBean_java.html)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Weld (embedded)).as(default)"
     4,     69,    17.25, getEffortCountForProjectByIssueCategory
     1,     94,    94.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, pom_xml.94.html)"
     1,    137,   137.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, Messages_properties.html)"
     1,    135,   135.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, CatalogoCpaeBOImplBeanLocal_java.html)"
     1,      0,     0.00, Query.fromType(org.jboss.windup.rules.apps.javaee.model.EjbDeploymentDescriptorModel).as(default)
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Apache Aries (embedded)).as(default)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,MckoiSQLDB Driver).as(default)"
     1,    151,   151.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, CatalogoUnidadNegocioBOImplBean_java.html)"
     1,     71,    71.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, Empleado_java.html)"
     1,    118,   118.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, pom_properties.54.html)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,SNMP4J (embedded)).as(default)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Kotlin Logging (embedded)).as(default)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Akka Testkit (embedded)).as(default)"
     1,    108,   108.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, MANIFEST_MF.48.html)"
     1,     95,    95.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, Turno_java.html)"
     1,    105,   105.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, MANIFEST_MF.88.html)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Ignite JTA (embedded)).as(default)"
     1,     68,    68.00, "Query.gremlin().has(referenceType,CONTAINS_ANY_TOKEN,[ANNOTATION]).as(7cba8c77-ad3e-480a-96ce-9f61ff8ff767)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,JBoss Transactions (embedded)).as(default)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Hibernate Mapping).as(default)"
     1,    102,   102.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, PdfPKCS7_java.html)"
     1,     98,    98.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, SolicitudDotacionDAOImplBeanLocal_java.html)"
     1,    122,   122.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, CatalogoModuloSistemaDAOImplBeanLocal_java.html)"
     1,    123,   123.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, MANIFEST_MF.11.html)"
     1,   1618,  1618.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, MovimientosS018PK_java.html)"
     1,     81,    81.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, RecepcionDAOImplBeanLocal_java.html)"
     1,     99,    99.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, EmailMessageImplBean_java.html)"
     1,    811,   811.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, Bitacora_java.html)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,JMock (embedded)).as(default)"
     1,    107,   107.00, Query.fromType(org.jboss.windup.rules.apps.javaee.model.JPANamedQueryModel).as(default)
     1,    157,   157.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, CatalogoPlazaBOImplBean_java.html)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Oscache (embedded)).as(default)"
     1,    277,   277.00, "FreeMarkerIterationOperation.render(/reports/templates/dependency_report.ftl, dependency_report_global.html)"
     1,     21,    21.00, Query.as(90bd95c0-6671-49de-8d15-7f7d46065321)
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,JUnit (embedded)).as(default)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,WSO2 (embedded)).as(default)"
     1,     90,    90.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, MANIFEST_MF.35.html)"
     1,    100,   100.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, DivisaDAOImplBeanLocal_java.html)"
     1,     69,    69.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, MultipartRequest_java.html)"
     1,     11,    11.00, "Query.fromType(org.jboss.windup.rules.apps.xml.model.XmlFileModel).gremlin().has(rootTagName,EQUALS,process-definition).as(default)"
     1,     14,    14.00, "Query.fromType(org.jboss.windup.rules.apps.xml.model.XmlFileModel).gremlin().has(rootTagName,EQUALS,ejb-jar).as(default)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Microsoft SQL Driver).as(default)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Vlad (embedded)).as(default)"
     1,   1229,  1229.00, "FreeMarkerIterationOperation.render(/reports/templates/report_index.ftl, report_index_AdministracionEfectivo_EAR_module.html)"
     1,     10,    10.00, "Query.fromType(org.jboss.windup.rules.apps.xml.model.XmlFileModel).gremlin().has(rootTagName,EQUALS,orion-web-app).as(default)"
     1,      0,     0.00, Query.fromType(org.jboss.windup.rules.apps.javaee.model.JNDIResourceModel).as(default)
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Morphia).as(default)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Infinispan (embedded)).as(default)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Clustering EJB).as(default)"
     1,      7,     7.00, "Query.gremlin().has(referenceType,CONTAINS_ANY_TOKEN,[ANNOTATION]).as(335d31f9-52a7-4be7-80d4-6274f43ac6da)"
     1,     14,    14.00, "Query.fromType(org.jboss.windup.rules.apps.xml.model.XmlFileModel).gremlin().has(fileName,EQUALS,ibm-web-bnd.xmi).as(default)"
     1,    112,   112.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, pom_xml.73.html)"
     1,     75,    75.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, CatalogoDiasInhabilesBOImplBean_java.html)"
     1,     97,    97.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, MANIFEST_MF.62.html)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Trimou (embedded)).as(default)"
     1,    110,   110.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, AtmGridMB_java.html)"
   102,     71,     0.70, GraphService.findAllByProperty(sha1Hash)
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,PostgreSQL Driver).as(default)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Scalate (embedded)).as(default)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,OAUTH (embedded)).as(default)"
     1,    160,   160.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, Plaza_java.html)"
     1,     45,    45.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, MANIFEST_MF.85.html)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Amazon SQS Client (embedded)).as(default)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Weka (embedded)).as(default)"
     1,     70,    70.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, EnvaseDAOImplBeanLocal_java.html)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,OpenPojo (embedded)).as(default)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,JPA Matchers (embedded)).as(default)"
     1,     53,    53.00, "FreeMarkerIterationOperation.render(/reports/templates/dependency_report.ftl, dependency_report_1111_1_0_SNAPSHOT_ear.html)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,WebSphere EJB).as(default)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,TieFaces (embedded)).as(default)"
     1,     90,    90.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, ConsultasyReportesDAOImplBeanLocal_java.html)"
     5,     50,    10.00, Query.fromType(org.jboss.windup.graph.model.WindupConfigurationModel).as(default)
     1,      8,     8.00, "Query.fromType(org.jboss.windup.rules.apps.java.model.JarArchiveModel).gremlin().has(fileName,REGEX,.*camel.*\.jar$).as(default)"
     1,    660,   660.00, "FreeMarkerIterationOperation.render(/reports/templates/jpa.ftl, jpa_AdministracionEfectivo_EAR_module.html)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Apache Struts (embedded)).as(default)"
     1,      0,     0.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,WSDL (embedded)).as(default)"
  3778,     12,     0.00, isReportableFile
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Scribe (embedded)).as(default)"
     1,    134,   134.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, CatalogoPlazaDAOImplBeanLocal_java.html)"
     1,    119,   119.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, ConsultasyReportesProcesadoraBOImplBean_java.html)"
     1,    189,   189.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, DenominacionesDivisaGridMB_java.html)"
     1,     42,    42.00, "Query.gremlin().has(referenceType,CONTAINS_ANY_TOKEN,[METHOD_CALL]).as(864fd1fd-9e8b-4415-9525-d9720b2e5e06)"
     1,    218,   218.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, CpaeGridMB_java.html)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Logging Utils (embedded)).as(default)"
     1,      2,     2.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Jukito (embedded)).as(default)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Ickenham (embedded)).as(default)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,SAML (embedded)).as(default)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Acegi Security (embedded)).as(default)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,ButterFaces (embedded)).as(default)"
   423,   3691,     8.73, JavaClass.evaluate
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,TensorFlow (embedded)).as(default)"
     1,      0,     0.00, Query.fromType(org.jboss.windup.rules.apps.javaee.model.JaxWSWebServiceModel).as(default)
     1,    105,   105.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, TipoDeMovimientoDAOImplBeanLocal_java.html)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,JBoss Cache (embedded)).as(default)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Nuxeo JTA/JCA (embedded)).as(default)"
     1,     90,    90.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, MovimientosS711_java.html)"
     2,      0,     0.00, Query.fromType(org.jboss.windup.rules.apps.javaee.model.JmsConnectionFactoryModel).as(default)
     1,    100,   100.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, Verificacion_java.html)"
     1,  10019, 10019.00, "FreeMarkerIterationOperation.render(/reports/templates/java_application.ftl, ApplicationDetails_AdministracionEfectivo_EAR_module.html)"
     1,    125,   125.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, ProcesadoraPK_java.html)"
     1,    111,   111.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, UnidadDeNegocioPK_java.html)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,FreeMarker (embedded)).as(default)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,JFunk (embedded)).as(default)"
     1,     72,    72.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, CatalogoSIRHDAOImplBeanLocal_java.html)"
  1712,    181,     0.11, GraphService.addTypeToModel
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Apache Camel (embedded)).as(default)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,HttpUnit (embedded)).as(default)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Concordion (embedded)).as(default)"
     1,     11,    11.00, "Query.gremlin().has(referenceType,CONTAINS_ANY_TOKEN,[ANNOTATION]).as(7d622654-c639-4694-acc2-68a54c0c81ff)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Spring Batch (embedded)).as(default)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,HSQLDB Driver).as(default)"
     1,     92,    92.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, SirhMB_java.html)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Thymeleaf (embedded)).as(default)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Airframe (embedded)).as(default)"
     1,     62,    62.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, CatMensajesAeweb_java.html)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Cassandra Client).as(default)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Bouncy Castle (embedded)).as(default)"
     1,     99,    99.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, CatalogoAtmBOImplBean_java.html)"
     1,    100,   100.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, HistTurnoEnOperacionDAOImplBeanLocal_java.html)"
     1,     10,    10.00, "Query.fromType(org.jboss.windup.rules.apps.xml.model.XmlFileModel).gremlin().has(rootTagName,EQUALS,beans).as(default)"
     1,     80,    80.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, CatalogoEmpleadosDAOImplBeanLocal_java.html)"
   665,    214,     0.32, getTagsFromFileClassificationsAndHints
     1,     94,    94.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, MessageDAOImplBean_java.html)"
     1,    102,   102.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, EtvDAOImplBeanLocal_java.html)"
     1,     46,    46.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, CatalogoAtmDAOImplBeanLocal_java.html)"
     1,      0,     0.00, Query.fromType(org.jboss.windup.rules.apps.javaee.model.ThreadPoolModel).as(default)
     1,   1555,  1555.00, "FreeMarkerIterationOperation.render(/reports/templates/application_list.ftl, ../index.html)"
     1,      2,     2.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Logging to file system).as(default)"
     1,    190,   190.00, "FreeMarkerIterationOperation.render(/reports/templates/migration-issues.ftl, migration_issues.1.html)"
     1,      2,     2.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Jasypt (embedded)).as(default)"
   333,     17,     0.05, projectModelToApplicationIndex
     1,    105,   105.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, VerificacionPK_java.html)"
     1,     79,    79.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, MANIFEST_MF.80.html)"
     1,     60,    60.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, MANIFEST_MF.19.html)"
     1,    655,   655.00, "Query.fromType(org.jboss.windup.graph.model.resource.FileModel).gremlin().has(isDirectory,EQUALS,false).has(filePath,REGEX,.*\.properties$).as(default)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,HighFaces (embedded)).as(default)"
     1,     39,    39.00, "FreeMarkerIterationOperation.render(/reports/templates/about_windup.ftl, about_AdministracionEfectivo_EAR_module.html)"
     1,     37,    37.00, "FreeMarkerIterationOperation.render(/reports/templates/dependency_graph.ftl, dependency_graph_report.1.html)"
     1,    128,   128.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, pom_xml.43.html)"
     1,    107,   107.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, pom_xml.78.html)"
     1,     11,    11.00, "Query.fromType(org.jboss.windup.rules.apps.xml.model.XmlFileModel).gremlin().has(rootTagName,EQUALS,jboss-web).as(default)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,JPA XML).as(default)"
     1,    765,   765.00, "FreeMarkerIterationOperation.render(/reports/templates/migration-issues.ftl, migration_issues.2.html)"
     1,    127,   127.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, CatalogoFacadeImpl_java.html)"
  2306,    112,     0.05, JavaClassService.resolveByQualifiedName(qualifiedClassName)
     1,    250,   250.00, GraphService.findAllWithoutProperty(skipDecompilation)
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Talend ESB (embedded)).as(default)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Apache Mahout (embedded)).as(default)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Cache API (embedded)).as(default)"
   377,      7,     0.02, iterableToList
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,JCunit (embedded)).as(default)"
     1,      6,     6.00, "Query.gremlin().has(referenceType,CONTAINS_ANY_TOKEN,[ANNOTATION]).as(e07540af-4dc6-4ec1-b49f-2b8a64dde9dd)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Java EE JSON-P).as(default)"
     1,      8,     8.00, "Query.fromType(org.jboss.windup.rules.apps.xml.model.XmlFileModel).gremlin().has(fileName,EQUALS,ibm-webservices-ext.xmi).has(rootTagName,EQUALS,WsExtension).as(default)"
     1,    119,   119.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, ReporteFacadeImpl_java.html)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,SubCut (embedded)).as(default)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,WebSphere Web XML).as(default)"
     1,     42,    42.00, Query.fromType(org.jboss.windup.rules.apps.javaee.model.JPAEntityModel).as(default)
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Apache Hadoop (embedded)).as(default)"
     1,     86,    86.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, CuentasMayor_java.html)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Bean Validation).as(default)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Camel Messaging Client (embedded)).as(default)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Apache Commons Logging (embedded)).as(default)"
     1,      0,     0.00, Query.fromType(org.jboss.windup.rules.apps.javaee.model.Jbpm3ProcessModel).as(default)
     1,    138,   138.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, CajasDeTurno_java.html)"
     1,  26156, 26156.00, AnalyzeJavaFilesRuleProvider.parseFiles
     1,    126,   126.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, ModuloPorPerfilUsuario_java.html)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,MultithreadedTC (embedded)).as(default)"
     1,     97,    97.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, PlazaGridMB_java.html)"
    18,      0,     0.00, getProjectTraversal
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,GWT (embedded)).as(default)"
     1,    110,   110.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, CapturaFacadeImpl_java.html)"
     1,    155,   155.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, HistTurnoEnOperacionPK_java.html)"
     1,    114,   114.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, MANIFEST_MF.65.html)"
     1,     75,    75.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, Procesadora_java.html)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Stripes (embedded)).as(default)"
     1,    433,   433.00, "FreeMarkerIterationOperation.render(/reports/templates/techReport-boxes.ftl, techReport_1111_1_0_SNAPSHOT_ear.html)"
     1,     93,    93.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, ibm_web_ext_xml.html)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Hamcrest (embedded)).as(default)"
     1,     98,    98.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, CuentaGridMB_java.html)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Spring Test (embedded)).as(default)"
     1,      9,     9.00, "Query.fromType(org.jboss.windup.graph.model.resource.FileModel).gremlin().has(isDirectory,EQUALS,false).has(filePath,REGEX,.+\.\b(|zip|rar|sar|ear|war|jar)\b$).as(default)"
     1,     73,    73.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, CuentaPK_java.html)"
     1,     55,    55.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, pom_properties.51.html)"
     1,      1,     1.00, Query.fromType(org.jboss.windup.graph.model.resource.ReportResourceFileModel).as(default)
     2,      1,     0.50, Query.fromType(org.jboss.windup.rules.apps.javaee.model.WebXmlModel).as(default)
   224,     47,     0.21, isTagUnderTag
     1,    119,   119.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, ServiceLocator_java.html)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Twirl (embedded)).as(default)"
     1,     91,    91.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, Envase_java.html)"
     1,     64,    64.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, AsignarCajasTurnoGridMB_java.html)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Lift JTA (embedded)).as(default)"
     1,      0,     0.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,OTR4J (embedded)).as(default)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,Log4s (embedded)).as(default)"
   162,     18,     0.11, "TypeReferenceService.getPackageUseFrequencies(data,projectModel,nameDepth,recursive)"
     1,      2,     2.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,BabbageFaces (embedded)).as(default)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,JBPM (embedded)).as(default)"
     1,    802,   802.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, TipoMovimiento_java.html)"
     1,      1,     1.00, "Query.fromType(org.jboss.windup.reporting.model.TechnologyTagModel).gremlin().has(name,EQUALS,AKKA JTA (embedded)).as(default)"
     1,    137,   137.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, DivisaIdNombreDAOImplBeanLocal_java.html)"
     1,     56,    56.00, "Query.fromType(org.jboss.windup.reporting.model.ReportModel).gremlin().has(templateType,EQUALS,FREEMARKER).as(default)"
     1,     76,    76.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, MANIFEST_MF.15.html)"
     1,    174,   174.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, TipoDeOperacion_java.html)"
     1,     52,    52.00, "FreeMarkerIterationOperation.render(/reports/templates/source.ftl, Atm_java.html)"
